Tweet,Location,Date
"b'@thehill OMG! Liar, stock market down, way down, Corona virus not a hoax, people have died! We don\xe2\x80\x99t want your kind of winning, LIAR!'",CO,2020-02-29 21:19:27
"b'This corona virus won\xe2\x80\x99t stop Nigerians from shaking hands , touching face and mouth or picking nose \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82..  shaking hands is a custom in Nigeria'","Lagos, Nigeria",2020-02-29 21:19:25
"b""@CNN you people need to stop playing politics with people's lives, you never reported any killings in Nigeria but quickly reporting corona virus outbreak in Nigeria. Nonsense!!""",Nigeria,2020-02-29 21:19:00
"b'The federal minister for health has said anyone with symptoms of corona virus should report to the nearest health center. Now the question is, what is the state of these health centers? When last were they equipped? Are the health staff enough to diagnose'","Calabar, Nigeria",2020-02-29 21:19:00
"b'The Fight against Corona Virus, Is Africa Ready?\n#coronavirus #health #africa #coronavirusoutbreak #covid19 #china #urbansurvival #bronchitis #beready #biomedicalengineering #pathology #memes #virologia #studygram\xe2\x80\xa6 https://t.co/sA3PHnmc3b'","Ikeja, Lagos State, Nigeria",2020-02-29 21:18:04
"b'3 Chinese men quarantined In Plateau over Corona Virus outbreak  https://t.co/HOU1qrzThO Media Trend, News'","Lagos, Nigeria",2020-02-29 21:17:33
"b""To hell with Corona Virus...\nThe world is Sarr's\n#WATLIV""","Lagos, Nigeria",2020-02-29 21:17:17
"b'@NigeriaNewsdesk UPDATES on the Corona Virus Patient in Lagos: \n\nQ: Did the patient attempt to run away ?? \n\nA: \xe2\x80\x9cI have spoken to him myself, he is doing very well, he is comfortable; he was comfortable yesterday and he is comfortable today\xe2\x80\x9d - Lagos Commissioner for Health, @ProfAkinAbayomi'",Nigeria,2020-02-29 21:17:14
"b""Ye all, I seek your attention.\nPlease, do not let ignorance be the cause of your tragedy. Salt+water doesn't cure Corona virus. I thought people would have learnt enough lessons from Ebola.""",Nigeria,2020-02-29 21:16:22
"b'Two important points here, thanks to US\xe2\x80\x99s way of putting it. If China put it this way, most people would have debunked the message. \n\n1. The term \xe2\x80\x98high risk\xe2\x80\x99 due to age and or prevailing conditions\n2. \xe2\x80\x9cThe Corona Virus is in its harsh way bringing the world together\xe2\x80\x9d Pres. Trump https://t.co/zK4OdPCc7D'",Nigeria,2020-02-29 21:16:17
b'Shit \nPls it is not more corona virus \nIt\xe2\x80\x99s now colonial virus \nAnother era of colonialism #trend #coronavirus #worldwide',"Lagos, Nigeria",2020-02-29 21:15:52
b'@MBuhari What are you doing about Corona Virus? Are you not aware that Corona Virus has entered Nigeria?',"Lagos, Nigeria",2020-02-29 21:15:18
b'Maybe it\xe2\x80\x99s time to relocate. At least corona virus nor reach there https://t.co/kJiWQHE8tw',"Lagos, Nigeria",2020-02-29 21:14:51
"b""I don't know what is delaying this government to declare a travel ban to and fro countries with case(s) of Corona Virus.\n\nGovernment of the day, be proactive please.""","Lagos, Nigeria.",2020-02-29 21:14:06
"b'The current outbreak of the corona virus which began in Wuhan, China late last year  and has now spread to South Korea, Iran, United states and more recently Italy is sending panic across Europe.'",Port Harcourt Nigeria ,2020-02-29 21:13:52
"b""@Ayomide_Kevin @Mss_piNKy Bro don't forget that u have moved away from the subject matter which is Corona Virus underlined. And be informed that I'm not a member of PDP, I'm just a concerned citizen.""",Ibadan,2020-02-29 21:13:30
b'Tohh . May Allah SWT distance us from CORONA VIRUS &amp; bless us with Shifaaa.. https://t.co/OMZNCNTaba',"Kaduna, Nigeria",2020-02-29 21:13:17
b'Pent hall mosquitoes can gv corona virus o\xf0\x9f\xa4\xa3\xf0\x9f\xa4\x95',"Tema, Ghana",2020-02-29 21:11:19
"b'Let\xe2\x80\x99s go watch the Simpsons , they probably gonna show us how this corona virus matter ends'",,2020-02-29 21:11:14
b'@djcuppymusic when am I going to win your giveaway \xf0\x9f\x98\xad\nAbi na till wen I contact corona virus? \xf0\x9f\x98\xb0\xf0\x9f\x98\xb0',"Abuja, Nigeria",2020-02-29 21:11:12
b'@CampusSlayer I wll surely beat corona virus out of you.',"Taraba state,Nigeria",2020-02-29 21:10:15
"b""@Anfieldgoddess Well, there's nothing God can't do, who says the league can't be abandoned because of corona virus? We the children of God are hopeful because our God never fails \xf0\x9f\x99\x8f \xf0\x9f\x99\x8f \xf0\x9f\x99\x8f""","Lagos, Nigeria",2020-02-29 21:10:03
b'Having corona virus sucks',Akina,2020-02-29 21:08:57
b'@Fact And so? How does that give us more insight on how to cure corona virus? \xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1',"Owerri, Nigeria",2020-02-29 21:07:40
"b'@NabankiAQ @srfauzee Hahahaha,there is corona virus in her DM fa'","Jos, Nigeria",2020-02-29 21:07:11
"b'UPDATES on the Corona Virus Patient in Lagos: \n\nQ: Did the patient attempt to run away ?? \n\nA: \xe2\x80\x9cI have spoken to him myself, he is doing very well, he is comfortable; he was comfortable yesterday and he is comfortable today\xe2\x80\x9d - Lagos Commissioner for Health, @ProfAkinAbayomi'","Lagos, Nigeria",2020-02-29 21:06:38
b'@gimbakakanda @MrAbutpires Why should Americans be avoiding corona beer after all it has no relationship with the virus? They should continue to drink with reckless abandon.',"Abuja, Nigeria",2020-02-29 21:06:35
"b'@channelstv It seems this man loves petrol more than d lives of d citizens. No comment so far fm d president on corona virus with pple being quarantined in Lagos, Ogun and Plateau st. But he finds time out 2 speak on tankers that were released by some guys who should have been fired by now.'",lagos nigeria,2020-02-29 21:06:10
b'@pablobignose Mr prophet now that corona virus is here can you go to Lagos to heal the patient ???',"Lagos, Nigeria",2020-02-29 21:06:01
b'Liverpool fans are already posting about Corona Virus. \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x8f\x83\xf0\x9f\x8f\x83\xf0\x9f\x8f\x83\xf0\x9f\x8f\x83Tag them and run',Nigeria🇳🇬,2020-02-29 21:05:08
b'@babaidris090 I just got a response from uncle Lie. The answer is Corona adultery not Corona virus',"Ilorin, Nigeria",2020-02-29 21:04:19
"b""@Mazigburugburu1 The enemy sent corona virus your way but the lord has diverted it from you, thats the chloroquin effect you're having""","Port Harcourt, Nigeria",2020-02-29 21:03:01
"b""@BashirAhmaad Dear @BashirAhmaad close your smelling mouth.  Your principal repatriate bokoharam from Niger but can't bring back Nigerians in China and countries with high risk of Corona virus. Be assured that it may take time but judgment will come for all this inhuman act by @MBuhari""",Lagos Nigeria,2020-02-29 21:02:50
b'Do you know that coming of the dreaded corona virus has been predicted in a novel way back 1981? Impossible you will likely say. If that\xe2\x80\x99s the case read on..\xf0\x9f\x91\x89\xf0\x9f\x8f\xbf\xf0\x9f\x91\x89\xf0\x9f\x8f\xbf\xf0\x9f\x91\x89\xf0\x9f\x8f\xbf\xf0\x9f\x91\x89\xf0\x9f\x8f\xbf\xf0\x9f\x91\x89\xf0\x9f\x8f\xbf\xf0\x9f\x91\x89\xf0\x9f\x8f\xbf',Nigeria,2020-02-29 21:02:42
b'Dean kootz predicted the corona virus\xf0\x9f\x8f\x83\xf0\x9f\x8f\x83\xf0\x9f\x8f\x83',Port Harcourt,2020-02-29 21:02:31
"b'We need to unleash Odumeje to take care of this Corona Virus. What is a virus to the real indaboski, the lion himself!'",Port Harcourt,2020-02-29 21:02:15
"b'Abeg o, with this corona virus issue, will nysc 2020 batchA still go to camp? Fear Dey catch me o \xf0\x9f\x98\xad\xf0\x9f\x98\xad I cannot come and go and die because I want to serve o #coronavirusinlagos'",Nigeria,2020-02-29 21:01:43
b'@Ayomide_Kevin @Mss_piNKy APC government are the gods. They will soon give Nigerians the figures they have spent on the fake Corona Virus in Nigeria so far... Scam everywhere',Ibadan,2020-02-29 21:01:40
"b""@Heis_Taz Wahlai!!! You can't be paying school fees to see your children on the road shouting Corona virus go back to china""",Nigeria,2020-02-29 21:01:31
"b'Less than 24hrs after screaming Corona virus is a democratic hoax to a crowd?? Dude be making it up has he goes and people still believe he is ""God\'s chosen one"" some crazy shit going on in America for real https://t.co/bkXiMtPs1l'","Lagos, Nigeria",2020-02-29 21:01:03
b'@aproko_doctor Lmao... That one go don turn corona virus culture \xf0\x9f\x98\xad',"Lagos, Nigeria",2020-02-29 20:59:59
"b""Corona virus doesn't kill black man""","Lagos, Nigeria",2020-02-29 20:59:45
b'Another symptom of corona virus\xf0\x9f\x98\x82 https://t.co/i06gF6F5Xs',Nigeria,2020-02-29 20:58:55
"b""I'm angry. Those of you selling masks, gloves and hand sanitizers at exorbitant prices,may you be visited with the Corona virus""",Lagos,2020-02-29 20:57:41
b'I don\xe2\x80\x99t know why you guys are scared of this corona virus. Have y\xe2\x80\x99all forgotten that China products don\xe2\x80\x99t last?? \xf0\x9f\x99\x84\n\n#CoronavirusInNigeria',somewhere in Nigeria ,2020-02-29 20:55:49
"b""@Lollylarry1 @mekzoh @Ayowaleh @IamNsquared @Clarayoatlast Azinehnn. The virus in this nation we should be mad scared of isn't Corona really. \xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3""",Nigeria.,2020-02-29 20:55:49
"b'@EzraelAni In foreign countries when they heard the case of corona virus in their country they get scared n hide, but here in 9ja children are rally in d street singing a song'","Bauchi state, Nigeria",2020-02-29 20:55:23
b'@OladapoBolaji2 This one pass corona virus o', Lagos. ,2020-02-29 20:54:32
b'I just heard that @WatfordFC players are using Corona virus to scare the @LFC players . Saying if u come closer. Corona virus will get to u \xf0\x9f\xa4\xaa\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',kumasi,2020-02-29 20:53:13
b'Ebola: we bath with SALT!!!\nNow Corona virus. Na wetin we go use bath for this one my country people???',"Anambra, Nigeria",2020-02-29 20:52:18
"b'@_nseobong After 1 PL in 30 years, you want to come shine lol and corona virus can still prevent this 1 PL sef.'","Lagos, Nigeria",2020-02-29 20:51:58
b'@MBuhari Oga u should be talking of corona virus day nd night not this\xf0\x9f\x99\x84',Nigeria,2020-02-29 20:51:47
"b'Three Chinese showing symptoms of the Corona virus infection quarantined in Wase LGA(my hometown), Plateau state. The Chinese came in yesterday through Abuja Airport.\n#coronavirusinlagos #CoronavirusKe'","Jos, Nigeria",2020-02-29 20:50:59
b'First death of corona virus in USA (Washington).\n\n#CoronaVirusUpdates\n#CoronaVirus\n#CoronaVirusUS\n#COVID19\n#Covid19usa https://t.co/1rc0QOjpLL',Timbuktu,2020-02-29 20:50:41
"b'\xf0\x9f\x98\x82 I heard that Smoking and Alcohol kills Corona Virus, please what about NKWOBI &amp; ISIEWU \xf0\x9f\x98\x92are they not inclusive?\xf0\x9f\x98\xa2'","Lagos, Nigeria",2020-02-29 20:50:09
b'@Babajide3 My God is bigger than the Corona virus',Nigeria,2020-02-29 20:48:54
b'@Glorious10011 @umar_ayotunde Forget Corona Virus coming for you soon \xf0\x9f\x98\x80\xf0\x9f\x98\x80\xf0\x9f\x98\x80',"Tema, Ghana",2020-02-29 20:48:13
"b""@MrsAnitaBinom10 It's like you want God to strike you with Corona virus.""","Abuja, Nigeria",2020-02-29 20:48:04
"b'If you touch me you DIE \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x86\n\nLet be guided #corona virus is real \xf0\x9f\x98\x86\xf0\x9f\x98\x86\xf0\x9f\x98\x86\nCc @mrmacaronii  \n\n#bossx #d10sleomessi #bee #phonecases #corona #coro #coronavir\xc3\xbcs\xc3\xbc #corona\xf0\x9f\x8d\xba @ Lagos, Nigeria https://t.co/eKhPN5BtDV'",USA UK NG SA,2020-02-29 20:47:49
"b'The way Nigerian dey halls this corona sef,,, person wey no sabot gist go thing say nah pesin,, wic wan be corona virus go back to China. \n ""inn get leg""\n#coronavirusinlagos \n#CoronavirusKe \n#COVID2019'","Lagos, Nigeria",2020-02-29 20:47:29
b'Looks like Watford can beat Corona Virus!\xf0\x9f\x92\xaa\n#SaveTheWorldWatford #WATLIV #Watford',Accra,2020-02-29 20:47:23
b'Foreigners are giving the country a proper image in this fight against Corona Virus than some foolish Nigerians. https://t.co/gVWnyyMJcE',Nigeria,2020-02-29 20:46:38
b'Everything cures Corona virus \xf0\x9f\xa4\xb7',"Abuja, Nigeria",2020-02-29 20:46:22
b'.. could chloroquine be the cure for Corona virus',lagos,2020-02-29 20:46:20
b'@GHOneTV @Serwaa_Amihere Charley we no want any corona virus biaa for gh',"Accra, Ghana",2020-02-29 20:46:20
"b""please let's  put our differences  aside  and fight this terrible corona  virus together, life is sacred. There shall  be no loss!""",IMO state,2020-02-29 20:45:59
b'I just heard that the man with corona virus in Nigeria was tested negative\n please is this true? \n#coronavirusinlagos #CoronavirusKe',"Lagos, Nigeria",2020-02-29 20:45:40
"b'Nigerians have started oooh , got a message that Eba and garlic cures corona virus \xf0\x9f\x98\x82\xf0\x9f\xa4\xa3 #coronavirusinlagos'",Abuja,2020-02-29 20:45:16
b'I hope you are getting ready to go to church tomorrow to pray and command fire to kill Corona virus. Please just make sure you have your face masks and sanitizers within reach. Common sense no dey kill person o.',"Africa, Nigeria",2020-02-29 20:45:07
"b'If person sneeze, e go become Corona Virus, biko have we not been sneezing before this Lab-made Virus?\n\xf0\x9f\x98\x92\xf0\x9f\x98\x92\xf0\x9f\x98\x92\n\n#coronavirusinlagos'","Owerri, Nigeria",2020-02-29 20:43:47
b'@iSellJoy Corona Virus was caused by Corruption\nNGR President is fighting Corruption\n\nDaz all',Lagos | Ibadan | Abuja,2020-02-29 20:43:46
"b'Apparently people are making runs on Costco and other stores to ""stock up"" for the Corona virus. My gosh, how is it, in this day and age, that people are SO easily panicked by the presence of a virus.\n\nDoes no one remember past outbreaks? \n\nKeep your heads, folks.\n\n#coronavirus'",The Great Pacific Northwest,2020-02-29 20:42:30
b'Corona virus is dead at arrival. God will strengthen the black people to fighting this dangerous  virus to standstill.',IMO state,2020-02-29 20:42:19
"b""There is a good chance I got the corona virus today\n\nI shook all the hands,  hugged all the sweaty bodies, took a swig out of someone's flask and then face touching... Extensive face touching.""","Lagos, Nigeria",2020-02-29 20:42:12
"b'Oga where do you preach? We need to start directing miracle seekers to your center. This can be a beginning of something big...now, when will the Corona virus end? \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https://t.co/GcMpTg8shB'","Katsina, Nigeria",2020-02-29 20:41:19
"b'@Sir_Selemogo Sorry bro, I am just inquisitive, did you cut your beards to conform to the directives from the CDC (center for disease control) to prevent transmission of corona virus or is this your default beards\xf0\x9f\x98\xa7?'","Lagos, Nigeria",2020-02-29 20:37:34
"b'Seems like Watford just gave Corona Virus a chance to deny Liverpool the EPL trophy, after  a painful 29 year wait \xf0\x9f\x98\x85'",Uganda,2020-02-29 20:37:07
"b""WARNING:\nDON'T MEDITATE ON CORONA VIRUS! MEDITATE ON THE WORD OF GOD. I'M A CHILD OF GOD,I HAVE NO BUSINESS BEING AFRAID.1Pet1:23""",Son Of Zion,2020-02-29 20:37:05
"b'I cant even play with my dog no more because of... man, fuck this corona virus shit.'","Abuja, Nigeria",2020-02-29 20:36:37
"b'the second funniest thing is that the corona beer brand is tanking because americans are so stupid they think it\xe2\x80\x99s related to the virus. again, the jokes write themselves.'",galactic center,2020-02-29 20:36:13
"b'@wildeyeq @EkyShirley \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\n\nEdward, you remember me today! Thank God!\n\nThe weather is same as it is on your side o! 38\xc2\xb0C\n\nAnd Corona Virus is being dealt the Nigerian blow as expected \n\nAlmost forgot, Liverpool lost 0-3 to Watford!'",Lagos,2020-02-29 20:36:01
b'the funniest thing about this corona virus discourse is that the most threatened demographic is 50+ year olds. the very people that support the terrible working conditions that will lead to greater transmission of the virus lmfaoo the jokes write themselves.',galactic center,2020-02-29 20:34:48
